ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
608987,16-25,female,majority,0-9y,high school,working class,0.360700309,1,before 2015,0,1,10238,14000,sedan,0,0,0,0
812547,40-64,female,minority,20-29y,university,upper class,0.77241067,1,before 2015,1,1,10238,9000,sedan,2,0,2,0
270305,40-64,female,majority,10-19y,university,middle class,0.56238491,1,after 2015,1,1,10238,10000,sedan,0,0,5,0
94864,26-39,male,majority,10-19y,university,upper class,0.604790372,0,after 2015,1,1,10238,15000,sedan,0,0,3,0
832985,26-39,male,majority,0-9y,university,upper class,0.664952647,1,before 2015,0,1,10238,15000,sedan,0,0,0,0
578026,26-39,female,minority,10-19y,none,poverty,0.258498648,1,before 2015,0,1,10238,14000,sedan,0,0,1,0
158411,65+,female,majority,30y+,university,upper class,0.622921991,1,after 2015,1,1,10238,7000,sedan,6,0,4,0
965962,16-25,female,majority,0-9y,high school,poverty,0.221954566,0,before 2015,0,0,10238,,sedan,0,0,0,1
270343,26-39,female,majority,10-19y,university,upper class,0.733883867,1,after 2015,0,0,10238,13000,sedan,2,0,2,0
298541,26-39,male,majority,10-19y,university,working class,,1,before 2015,0,1,10238,12000,sedan,3,0,3,0
77834,40-64,male,majority,20-29y,university,upper class,0.488696863,1,before 2015,1,1,10238,,sedan,3,1,2,0
895871,16-25,female,majority,0-9y,none,working class,0.397483242,0,before 2015,0,0,10238,14000,sedan,0,0,0,1
150276,65+,male,majority,30y+,high school,upper class,0.594984865,1,after 2015,1,1,10238,7000,sedan,3,0,8,0
276564,26-39,male,majority,10-19y,none,working class,,0,before 2015,0,0,32765,15000,sedan,0,1,2,0
666008,26-39,female,majority,0-9y,high school,middle class,0.5074866,1,before 2015,0,1,10238,13000,sedan,0,0,0,0
968311,65+,male,majority,10-19y,university,upper class,0.578732151,1,after 2015,1,1,10238,7000,sedan,2,0,1,0
182184,40-64,female,majority,0-9y,university,upper class,,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
583749,16-25,male,majority,0-9y,high school,working class,0.370049562,0,after 2015,0,0,92101,16000,sedan,0,0,0,1
686620,40-64,male,majority,20-29y,high school,upper class,0.520937227,1,after 2015,0,1,32765,10000,sedan,4,1,2,0
884501,40-64,female,majority,0-9y,university,upper class,0.629561765,1,after 2015,0,1,32765,11000,sedan,0,0,0,0
169656,65+,male,majority,30y+,high school,upper class,0.509509991,1,before 2015,0,1,32765,11000,sedan,7,0,3,0
975961,65+,female,majority,30y+,high school,middle class,0.604906536,1,before 2015,1,1,32765,9000,sports car,10,0,3,0
937716,65+,male,majority,30y+,university,upper class,0.673811341,1,after 2015,1,1,10238,13000,sedan,4,0,3,0
278029,40-64,male,majority,0-9y,university,upper class,0.639513196,1,before 2015,1,0,10238,14000,sedan,0,0,0,0
995242,26-39,male,minority,10-19y,none,poverty,0.375406047,0,before 2015,0,0,32765,12000,sedan,2,2,0,1
919799,65+,female,majority,20-29y,high school,upper class,0.600291454,1,before 2015,1,1,10238,10000,sedan,1,0,1,0
955572,26-39,male,majority,10-19y,high school,poverty,0.290377697,0,before 2015,1,1,10238,12000,sedan,4,0,5,1
211129,26-39,male,majority,10-19y,none,working class,0.337763772,0,after 2015,1,0,10238,12000,sedan,2,1,2,0
318141,40-64,male,majority,10-19y,university,upper class,0.623894016,1,after 2015,1,1,10238,10000,sedan,2,3,1,0
123428,26-39,male,majority,0-9y,none,poverty,0.192233912,0,before 2015,0,1,10238,14000,sedan,0,0,0,1
895571,40-64,female,majority,20-29y,university,upper class,0.644889557,1,after 2015,0,1,32765,14000,sedan,1,0,0,0
297659,65+,female,majority,10-19y,high school,middle class,0.633809877,1,before 2015,0,1,32765,9000,sedan,2,0,1,1
468623,65+,female,majority,10-19y,high school,upper class,0.582437824,1,before 2015,0,1,32765,11000,sedan,1,1,0,0
97857,26-39,female,majority,10-19y,university,upper class,0.598030558,1,after 2015,0,0,10238,12000,sedan,0,0,1,0
117869,40-64,male,majority,20-29y,high school,upper class,0.54891507,1,after 2015,1,1,10238,10000,sedan,1,0,2,0
905046,40-64,male,majority,20-29y,university,upper class,0.552388132,1,after 2015,1,1,32765,11000,sedan,7,1,2,0
451227,26-39,female,majority,10-19y,high school,upper class,0.5095717,0,after 2015,0,1,32765,10000,sedan,2,0,0,0
373872,26-39,male,majority,0-9y,high school,middle class,0.511737635,1,before 2015,0,0,10238,13000,sedan,0,0,0,1
913451,65+,male,majority,30y+,high school,middle class,0.462836466,1,before 2015,1,1,32765,,sedan,5,0,2,0
948703,26-39,male,majority,0-9y,high school,middle class,0.479406922,0,before 2015,0,1,21217,10000,sedan,0,0,0,1
607238,65+,male,majority,30y+,university,upper class,0.712384865,1,before 2015,1,1,10238,9000,sedan,3,0,6,0
288785,40-64,female,majority,20-29y,high school,upper class,0.556149632,1,after 2015,1,1,32765,8000,sedan,1,0,1,0
196588,16-25,male,majority,0-9y,none,poverty,0.337257393,0,before 2015,1,1,32765,,sedan,0,0,0,1
710895,16-25,male,majority,0-9y,high school,poverty,0.26787678,0,before 2015,0,0,10238,14000,sedan,0,0,0,1
133119,40-64,male,majority,20-29y,university,upper class,0.523934884,1,before 2015,1,1,32765,13000,sedan,4,3,1,0
157866,16-25,female,minority,0-9y,high school,working class,0.563683716,0,before 2015,0,1,10238,,sedan,0,0,0,1
344650,26-39,female,majority,10-19y,high school,middle class,0.345357238,1,after 2015,1,0,10238,15000,sedan,0,0,1,0
139382,26-39,male,majority,0-9y,university,middle class,,1,before 2015,1,1,10238,11000,sedan,0,0,0,0
311831,40-64,male,majority,20-29y,university,upper class,0.416284097,1,after 2015,0,1,32765,11000,sedan,7,2,2,0
18175,65+,male,majority,10-19y,university,upper class,0.67105774,1,before 2015,1,0,10238,19000,sedan,1,0,1,1
337154,40-64,male,majority,20-29y,high school,upper class,0.609253827,0,after 2015,1,1,10238,11000,sedan,2,0,2,0
439225,65+,female,majority,30y+,none,upper class,0.637762727,1,after 2015,1,1,10238,9000,sedan,0,0,9,0
961745,40-64,male,majority,20-29y,none,working class,0.414621633,0,before 2015,0,1,10238,16000,sports car,1,1,2,0
203422,26-39,female,majority,10-19y,none,poverty,0.335998872,0,before 2015,1,1,10238,12000,sedan,2,0,1,1
921332,40-64,male,majority,20-29y,university,middle class,0.526017839,1,before 2015,0,1,10238,15000,sedan,5,2,3,0
587280,65+,male,majority,30y+,university,upper class,0.607937466,1,after 2015,1,1,10238,11000,sedan,4,1,6,0
110753,65+,female,majority,30y+,university,upper class,0.518350985,1,before 2015,1,1,10238,12000,sedan,1,0,2,0
619056,16-25,male,minority,0-9y,none,poverty,0.379507409,0,before 2015,0,1,10238,11000,sedan,0,0,0,1
229960,26-39,male,majority,10-19y,university,middle class,0.440346032,1,after 2015,0,1,10238,14000,sedan,2,0,1,0
438567,40-64,female,majority,20-29y,high school,working class,0.308112493,1,before 2015,1,0,10238,14000,sedan,0,2,0,0
256735,40-64,female,majority,0-9y,university,middle class,0.510653439,0,after 2015,1,1,10238,9000,sedan,0,0,0,0
679847,26-39,male,majority,10-19y,high school,upper class,0.496555457,1,after 2015,0,1,10238,11000,sedan,2,0,2,0
59621,16-25,female,majority,0-9y,university,working class,,1,before 2015,1,0,10238,13000,sedan,0,0,0,0
781339,65+,female,majority,10-19y,university,upper class,0.596951171,1,after 2015,0,1,10238,15000,sedan,0,0,0,0
989865,65+,male,majority,30y+,high school,upper class,0.744594036,1,after 2015,0,1,32765,12000,sedan,6,0,3,0
320282,16-25,female,majority,0-9y,high school,poverty,0.352860651,1,before 2015,0,0,10238,16000,sedan,0,0,0,0
875652,26-39,male,majority,10-19y,high school,middle class,0.472562037,1,before 2015,1,0,10238,,sedan,2,0,0,0
778438,40-64,female,majority,20-29y,high school,working class,0.503456126,1,before 2015,1,1,10238,7000,sedan,3,0,1,0
695849,40-64,female,majority,20-29y,high school,upper class,0.528127967,1,after 2015,1,1,32765,11000,sedan,3,0,0,0
907249,65+,male,majority,30y+,high school,upper class,0.536052655,1,before 2015,0,0,32765,14000,sedan,11,5,2,0
456080,40-64,female,majority,20-29y,university,upper class,0.60923943,1,after 2015,1,1,10238,13000,sedan,0,1,2,0
645212,26-39,female,majority,10-19y,university,upper class,0.611906116,1,after 2015,0,1,92101,11000,sedan,0,0,0,0
778420,26-39,female,majority,10-19y,high school,poverty,0.339739969,0,before 2015,0,0,32765,14000,sedan,1,0,0,1
851978,65+,male,majority,10-19y,none,working class,0.358921236,0,before 2015,1,0,10238,15000,sedan,0,0,4,1
782814,26-39,female,majority,10-19y,high school,working class,,1,before 2015,0,1,10238,13000,sedan,0,0,2,0
837784,26-39,male,majority,10-19y,university,middle class,0.445187337,0,before 2015,0,1,10238,16000,sports car,0,0,0,0
706391,40-64,male,majority,20-29y,none,working class,0.364416468,0,before 2015,1,1,10238,13000,sedan,3,0,5,0
29008,65+,male,majority,20-29y,high school,upper class,0.551661492,1,before 2015,1,1,32765,12000,sedan,5,0,0,0
11478,26-39,male,minority,0-9y,none,poverty,0.430061944,0,before 2015,0,0,10238,,sedan,0,0,0,1
940396,40-64,male,majority,0-9y,high school,upper class,0.679298476,1,after 2015,1,1,32765,7000,sports car,0,0,0,0
174162,40-64,female,majority,10-19y,university,middle class,,1,before 2015,1,1,10238,12000,sedan,1,0,1,0
933220,16-25,male,majority,0-9y,high school,working class,0.445449167,0,before 2015,0,1,10238,13000,sedan,0,0,0,1
662300,40-64,female,majority,20-29y,none,working class,,1,before 2015,1,1,10238,11000,sedan,2,1,1,0
726973,40-64,male,minority,20-29y,none,working class,0.338582395,0,before 2015,0,1,32765,10000,sedan,7,1,0,0
609636,40-64,female,majority,10-19y,high school,working class,0.44445637,1,before 2015,1,1,10238,13000,sedan,0,0,1,0
763147,26-39,female,majority,10-19y,university,middle class,0.586675011,0,after 2015,1,1,92101,8000,sedan,0,0,1,1
507075,40-64,male,majority,20-29y,high school,upper class,0.819066204,1,after 2015,1,1,10238,,sedan,0,0,2,0
972296,26-39,male,majority,10-19y,high school,middle class,0.506899953,1,before 2015,1,1,32765,11000,sports car,3,0,1,0
993569,26-39,female,majority,10-19y,none,middle class,0.614432863,1,before 2015,0,0,10238,16000,sedan,0,0,1,0
663729,26-39,female,majority,10-19y,high school,poverty,0.41975845,0,before 2015,0,1,32765,10000,sedan,2,0,0,1
248038,40-64,female,majority,10-19y,university,upper class,,1,after 2015,1,1,32765,13000,sedan,0,1,1,0
584335,65+,female,minority,30y+,none,upper class,0.624688006,0,after 2015,1,1,10238,14000,sedan,3,1,4,0
908381,65+,male,majority,30y+,high school,middle class,0.518009822,0,before 2015,1,1,32765,8000,sedan,10,3,3,0
48036,26-39,female,majority,10-19y,university,middle class,0.672943301,0,after 2015,1,1,92101,8000,sedan,2,0,0,0
87906,16-25,male,majority,0-9y,university,upper class,0.514562538,1,after 2015,1,0,32765,9000,sedan,0,0,0,0
98260,65+,female,majority,30y+,university,upper class,,1,after 2015,0,1,10238,13000,sedan,2,2,2,0
655543,16-25,female,minority,0-9y,none,poverty,0.305421423,0,before 2015,1,0,10238,8000,sedan,0,0,0,1
63383,40-64,female,majority,20-29y,university,middle class,0.458551923,1,before 2015,0,1,92101,13000,sedan,1,0,1,0
362014,65+,female,majority,30y+,high school,upper class,0.805738991,1,before 2015,1,1,10238,12000,sedan,2,0,5,0
415219,16-25,female,majority,0-9y,high school,poverty,,0,before 2015,0,0,10238,16000,sedan,0,0,0,0
897379,16-25,male,majority,0-9y,high school,poverty,0.204331081,1,before 2015,1,0,10238,12000,sedan,0,0,0,1
462054,40-64,male,minority,20-29y,none,poverty,0.286830704,1,before 2015,0,1,10238,8000,sedan,5,1,2,0
883353,40-64,female,majority,20-29y,none,poverty,0.409143316,1,after 2015,0,1,32765,11000,sedan,3,0,1,0
416175,40-64,male,majority,20-29y,university,upper class,0.519619302,1,after 2015,0,1,10238,13000,sedan,3,2,6,0
296063,40-64,female,majority,10-19y,university,upper class,,1,after 2015,1,1,10238,14000,sedan,2,0,0,0
150843,65+,female,majority,30y+,university,upper class,0.704110309,1,before 2015,1,1,10238,8000,sedan,2,0,2,0
562555,16-25,male,majority,0-9y,none,poverty,0.4160201,1,before 2015,0,1,92101,15000,sedan,0,0,0,1
157916,40-64,male,majority,20-29y,high school,upper class,0.810378379,1,before 2015,1,1,10238,,sedan,0,0,5,0
398578,65+,male,majority,30y+,university,upper class,,1,before 2015,1,1,10238,13000,sedan,3,1,6,0
921134,16-25,male,majority,0-9y,university,upper class,0.597546623,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
259935,26-39,male,majority,10-19y,university,upper class,0.691453443,1,before 2015,1,0,10238,,sedan,0,0,0,0
575729,26-39,male,majority,0-9y,university,upper class,0.452509477,0,before 2015,0,0,10238,18000,sedan,0,0,0,1
84921,40-64,female,majority,0-9y,none,working class,,1,before 2015,0,0,32765,12000,sedan,0,0,0,1
603882,40-64,male,majority,20-29y,high school,working class,0.456147502,1,before 2015,0,1,10238,16000,sedan,2,0,1,0
802297,26-39,female,majority,10-19y,university,working class,0.484670844,0,before 2015,0,1,10238,15000,sedan,2,0,0,1
603309,40-64,female,majority,0-9y,university,upper class,0.604645235,0,after 2015,1,1,10238,13000,sedan,0,0,0,0
375315,40-64,male,majority,10-19y,university,upper class,,1,before 2015,1,0,32765,13000,sports car,2,3,0,1
149874,40-64,male,majority,10-19y,none,middle class,0.476942994,1,before 2015,0,0,10238,16000,sedan,1,0,3,0
58284,40-64,male,majority,20-29y,university,upper class,0.52485414,1,before 2015,0,0,10238,12000,sedan,2,1,3,0
169690,16-25,male,majority,0-9y,university,upper class,0.615562095,0,before 2015,1,1,10238,11000,sedan,0,0,0,1
643377,40-64,male,majority,20-29y,university,middle class,0.561541306,0,after 2015,0,1,10238,13000,sedan,0,1,2,0
416380,26-39,female,majority,10-19y,university,upper class,0.723394419,1,before 2015,0,1,10238,13000,sedan,0,0,2,0
446206,40-64,male,majority,20-29y,high school,upper class,0.583898596,1,after 2015,0,0,10238,16000,sedan,0,1,1,0
119771,16-25,male,majority,0-9y,university,middle class,0.704106308,1,before 2015,0,1,32765,,sedan,0,0,0,1
887486,16-25,female,majority,0-9y,high school,poverty,0.35911724,1,before 2015,1,1,10238,10000,sedan,0,0,0,1
792926,40-64,female,majority,10-19y,high school,upper class,0.520352999,1,before 2015,1,1,32765,6000,sedan,0,0,0,0
497630,65+,female,majority,10-19y,university,upper class,0.616001752,1,after 2015,0,1,32765,9000,sedan,0,0,0,0
468732,26-39,male,majority,0-9y,high school,working class,0.528242678,0,before 2015,0,1,10238,13000,sedan,0,0,0,1
567328,40-64,male,majority,10-19y,high school,upper class,0.668601972,1,before 2015,1,0,10238,17000,sports car,0,1,2,0
957672,26-39,male,majority,10-19y,university,upper class,0.62066023,1,after 2015,1,1,10238,9000,sedan,1,1,2,0
128918,40-64,male,minority,10-19y,high school,upper class,0.609499888,1,before 2015,1,1,10238,11000,sedan,2,0,0,0
471702,65+,female,majority,10-19y,high school,upper class,0.564645292,1,after 2015,0,0,10238,,sedan,0,0,0,0
504941,26-39,male,majority,10-19y,high school,working class,0.562195153,1,before 2015,0,0,10238,19000,sedan,0,0,0,0
977069,16-25,female,minority,0-9y,none,working class,0.386993071,1,before 2015,0,1,10238,13000,sedan,0,0,0,0
357589,16-25,female,majority,0-9y,high school,working class,0.496045832,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
141554,26-39,male,majority,10-19y,university,upper class,0.639190321,1,after 2015,1,1,32765,4000,sedan,10,0,0,0
838981,26-39,male,majority,10-19y,high school,working class,0.378626445,0,before 2015,1,0,10238,10000,sedan,1,0,1,1
378303,40-64,female,majority,0-9y,university,middle class,0.581428417,0,after 2015,1,1,10238,10000,sedan,0,0,0,0
112128,26-39,female,majority,10-19y,none,middle class,0.514175054,1,after 2015,0,0,10238,14000,sedan,0,0,1,0
402995,40-64,male,majority,20-29y,university,upper class,0.531462023,1,before 2015,1,1,10238,12000,sedan,8,1,4,0
949788,65+,female,majority,30y+,high school,middle class,0.445783361,0,before 2015,1,1,32765,11000,sedan,2,1,0,0
731473,16-25,female,minority,0-9y,none,poverty,,1,after 2015,1,1,10238,13000,sedan,0,0,0,0
671362,40-64,male,majority,10-19y,high school,upper class,0.571965385,1,before 2015,1,0,10238,16000,sedan,3,0,1,0
479539,40-64,male,majority,20-29y,high school,middle class,0.510664478,0,before 2015,1,1,10238,12000,sedan,2,0,3,0
239778,16-25,female,majority,0-9y,none,poverty,0.228864945,0,before 2015,0,0,32765,13000,sedan,0,0,0,1
181858,65+,male,majority,10-19y,high school,upper class,0.625097648,0,before 2015,1,1,10238,,sedan,2,0,0,1
401739,26-39,female,majority,10-19y,none,working class,,1,after 2015,0,0,10238,11000,sedan,0,0,1,0
627751,26-39,female,majority,10-19y,university,upper class,0.511430837,1,after 2015,1,1,10238,10000,sedan,0,0,1,0
137975,40-64,female,majority,20-29y,high school,upper class,0.564942284,1,before 2015,1,1,32765,8000,sedan,2,0,1,0
962966,26-39,male,majority,10-19y,none,poverty,0.421769102,0,before 2015,0,1,10238,11000,sedan,0,0,1,1
557345,26-39,male,majority,10-19y,university,middle class,0.542309905,1,before 2015,0,0,32765,,sedan,1,1,0,0
156901,65+,female,majority,30y+,high school,upper class,0.732502198,1,before 2015,1,1,10238,,sedan,3,0,4,0
83709,40-64,male,majority,20-29y,high school,upper class,,1,before 2015,1,0,32765,9000,sedan,10,0,3,0
854217,40-64,male,majority,10-19y,university,upper class,0.615752719,1,before 2015,1,1,32765,8000,sports car,2,0,0,0
218011,40-64,female,majority,20-29y,university,upper class,,1,before 2015,1,0,10238,,sedan,0,0,2,0
399675,16-25,female,majority,0-9y,high school,working class,0.339104143,1,before 2015,0,0,32765,14000,sedan,0,0,0,1
971427,26-39,female,majority,10-19y,high school,working class,0.565483318,1,before 2015,0,0,10238,18000,sedan,2,0,1,0
494823,40-64,female,majority,10-19y,high school,middle class,0.600094561,0,before 2015,0,1,10238,15000,sedan,1,0,0,1
444919,26-39,male,majority,0-9y,high school,middle class,0.47034227,1,before 2015,0,1,10238,11000,sedan,0,0,0,1
603013,26-39,female,majority,10-19y,high school,middle class,0.405636827,1,after 2015,0,0,10238,16000,sedan,2,0,0,0
645596,40-64,female,minority,20-29y,high school,middle class,0.498437027,1,before 2015,1,1,10238,9000,sedan,0,0,2,0
837609,26-39,female,majority,10-19y,none,poverty,0.28823233,0,before 2015,0,0,92101,17000,sedan,1,0,0,1
739670,16-25,female,majority,0-9y,high school,middle class,0.440936318,0,before 2015,1,1,10238,10000,sedan,0,0,0,1
673316,40-64,female,majority,20-29y,high school,upper class,0.701104388,1,before 2015,0,1,10238,,sports car,1,0,1,0
959087,26-39,male,majority,0-9y,university,upper class,0.515841091,0,before 2015,0,0,10238,13000,sedan,0,0,0,1
269942,26-39,female,majority,10-19y,high school,middle class,0.552577033,1,before 2015,1,1,10238,10000,sedan,0,0,0,0
