ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,OVERDUE
5106095,M,Y,Y,1,135000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17236,-430,1,1,1,0,3,NO
5106098,M,Y,Y,2,211500,Working,Secondary / secondary special,Married,House / apartment,-10435,-2987,1,0,0,0,4,NO
5106106,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-18854,-948,1,1,0,0,2,NO
5106113,F,Y,Y,1,135000,Working,Higher education,Married,House / apartment,-13467,-393,1,0,0,0,3,NO
5106120,F,N,Y,0,81000,Working,Secondary / secondary special,Married,House / apartment,-23383,-3352,1,0,1,0,2,NO
5106125,M,N,Y,1,99000,Pensioner,Secondary / secondary special,Married,House / apartment,-16323,365243,1,0,1,0,3,NO
5106127,M,Y,Y,0,202500,Working,Higher education,Married,House / apartment,-20809,-5141,1,0,0,0,2,NO
5106137,M,Y,Y,0,126000,Working,Secondary / secondary special,Separated,House / apartment,-18512,-211,1,1,1,0,1,NO
5106141,M,Y,Y,0,360000,Working,Secondary / secondary special,Married,House / apartment,-13681,-1185,1,0,0,0,2,NO
5106147,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-14495,-3505,1,0,1,0,2,NO
5106157,M,Y,Y,0,472500,Working,Secondary / secondary special,Married,House / apartment,-19099,-3413,1,0,0,0,2,NO
5111062,M,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17401,-3099,1,0,1,0,2,NO
5111069,F,Y,Y,0,373500,Working,Secondary / secondary special,Widow,House / apartment,-20785,-1577,1,0,0,0,1,NO
5111084,F,N,Y,0,76500,State servant,Secondary / secondary special,Married,House / apartment,-17687,-10647,1,1,1,0,2,NO
5111087,M,N,Y,1,270000,Working,Secondary / secondary special,Married,House / apartment,-12910,-359,1,0,1,0,3,NO
5111095,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-10653,-3007,1,0,1,0,2,NO
5111098,F,Y,Y,2,67500,Working,Higher education,Married,Municipal apartment,-12262,-3038,1,0,0,0,4,NO
5111101,F,N,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-13086,-1212,1,0,0,0,3,NO
5111102,M,Y,Y,0,351000,Pensioner,Secondary / secondary special,Married,House / apartment,-22329,365243,1,0,0,0,2,NO
5111106,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17822,-1730,1,0,0,0,2,NO
5111116,F,N,Y,1,315000,Working,Higher education,Married,House / apartment,-11602,-1455,1,0,0,0,3,NO
5111125,F,N,Y,0,202500,Working,Higher education,Single / not married,House / apartment,-15598,-7786,1,1,1,0,1,NO
5111127,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14904,-693,1,0,0,0,2,NO
5111131,M,Y,N,0,225000,Commercial associate,Higher education,Married,House / apartment,-15019,-6690,1,0,0,0,2,NO
5111133,M,Y,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-14163,-2215,1,0,0,0,3,NO
5111146,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-19579,-1028,1,0,1,0,2,NO
5111149,F,N,Y,0,225000,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-16493,-1608,1,0,0,0,2,NO
5111156,F,Y,Y,1,81000,Working,Higher education,Married,House / apartment,-10648,-1393,1,1,1,0,3,NO
5111167,M,Y,Y,4,67500,Working,Secondary / secondary special,Married,House / apartment,-13740,-2064,1,0,0,0,6,NO
5111169,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-21292,365243,1,0,0,0,2,NO
5111170,M,Y,Y,0,225000,Working,Higher education,Married,Rented apartment,-10602,-481,1,0,0,0,2,NO
5111177,F,N,Y,2,54000,Working,Higher education,Married,House / apartment,-11268,-4560,1,1,0,0,4,NO
5111185,F,Y,N,1,225000,Working,Higher education,Married,With parents,-10959,-1881,1,0,0,0,3,NO
5111189,F,N,Y,2,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13019,-2307,1,0,0,0,4,NO
5111191,F,N,Y,0,216000,Working,Secondary / secondary special,Married,House / apartment,-18873,-12169,1,1,1,1,2,NO
5111197,F,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17455,-2642,1,0,0,0,2,NO
5111205,F,N,Y,2,54000,Working,Secondary / secondary special,Married,House / apartment,-9690,-2307,1,1,1,0,4,NO
5112606,F,N,Y,0,135000,State servant,Higher education,Married,House / apartment,-18964,-8671,1,0,1,0,2,NO
5112614,M,Y,Y,0,180000,Commercial associate,Higher education,Civil marriage,House / apartment,-10338,-969,1,0,1,1,2,NO
5112621,F,N,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,-13814,-239,1,0,1,0,4,NO
5112626,F,N,Y,0,675000,Commercial associate,Higher education,Married,House / apartment,-19698,-4441,1,0,1,0,2,NO
5112631,F,N,Y,0,157500,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12942,-3253,1,0,0,0,2,NO
5112644,F,N,N,0,67500,Working,Secondary / secondary special,Married,With parents,-16182,-2827,1,1,1,0,2,NO
5112653,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16784,-2188,1,0,0,1,2,NO
5112660,F,N,N,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12269,-604,1,0,0,0,3,NO
5112664,F,N,Y,0,148500,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,1,0,0,1,1,NO
5112681,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,1,0,0,0,2,NO
5112695,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17207,-2796,1,0,0,0,1,NO
5112705,M,N,Y,0,157500,Working,Secondary / secondary special,Civil marriage,With parents,-9353,-239,1,0,0,0,2,NO
5112707,F,N,Y,0,45000,Pensioner,Secondary / secondary special,Married,House / apartment,-21740,365243,1,0,0,0,2,NO
5112715,F,N,Y,2,90000,Working,Higher education,Married,House / apartment,-14643,-3922,1,0,1,0,4,NO
5112716,F,N,N,1,90000,Working,Secondary / secondary special,Married,House / apartment,-14701,-4135,1,0,0,0,3,NO
5112722,M,N,Y,0,450000,Pensioner,Higher education,Married,House / apartment,-23454,365243,1,0,1,0,2,NO
5112724,F,N,Y,0,144000,Working,Secondary / secondary special,Married,House / apartment,-18841,-4166,1,1,1,0,2,NO
5112733,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-18335,-2796,1,0,0,0,2,NO
5112752,F,N,N,1,72000,Working,Secondary / secondary special,Married,House / apartment,-12758,-148,1,0,0,0,3,NO
5112758,F,Y,N,1,315000,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,1,1,1,1,3,NO
5112774,M,Y,Y,0,135000,Pensioner,Higher education,Married,House / apartment,-23211,365243,1,0,0,0,2,NO
5112786,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-20675,365243,1,0,1,0,2,NO
5112788,F,N,N,0,76500,Working,Secondary / secondary special,Married,House / apartment,-15977,-6236,1,1,1,0,2,NO
5112796,F,Y,Y,0,382500,Working,Secondary / secondary special,Single / not married,House / apartment,-11298,-4714,1,1,0,0,1,NO
5112801,M,Y,Y,1,292500,Working,Secondary / secondary special,Married,House / apartment,-16666,-4469,1,0,1,0,3,NO
5112809,M,N,Y,0,202500,Pensioner,Higher education,Married,House / apartment,-19631,365243,1,0,0,0,2,NO
5112813,F,N,Y,0,121500,Working,Secondary / secondary special,Married,House / apartment,-14866,-5992,1,0,0,0,2,NO
5112825,F,N,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-9994,-1427,1,0,0,1,2,NO
5112826,F,N,Y,3,450000,Pensioner,Secondary / secondary special,Married,House / apartment,-22349,365243,1,0,0,0,5,NO
5112831,F,N,Y,1,90000,Commercial associate,Secondary / secondary special,Married,With parents,-11644,-635,1,0,0,0,3,NO
5112833,F,N,Y,1,90000,Working,Secondary / secondary special,Separated,With parents,-13200,-1017,1,0,1,1,2,NO
5112835,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-15282,-3270,1,0,0,0,4,NO
5112837,F,Y,Y,1,90000,Commercial associate,Secondary / secondary special,Married,With parents,-11908,-348,1,0,0,0,3,NO
5112838,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,-15903,-2051,1,1,1,1,2,NO
5112839,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-20266,365243,1,0,1,0,2,NO
5112840,F,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-12080,-1624,1,0,0,0,3,NO
5112842,F,Y,Y,0,427500,Working,Higher education,Married,House / apartment,-20052,-2507,1,0,0,1,2,NO
5112843,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-21567,365243,1,0,1,0,2,NO
5112844,M,Y,Y,0,247500,Working,Higher education,Married,House / apartment,-19195,-10692,1,0,0,1,2,NO
5112848,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-13217,-98,1,0,1,0,2,NO
5112849,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23796,365243,1,0,1,0,1,NO
5112850,F,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-12172,-1681,1,0,0,1,2,NO
5112851,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-23523,365243,1,0,0,1,2,NO
5112852,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18856,-7130,1,0,0,0,2,NO
5112854,F,N,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-14305,-3846,1,0,0,0,3,NO
5112855,F,Y,Y,0,279000,Working,Higher education,Married,House / apartment,-9949,-1229,1,0,0,1,2,NO
5112856,F,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-11010,-4271,1,0,0,0,2,NO
5112858,F,Y,N,1,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12380,-2110,1,0,0,0,3,YES
5112865,M,Y,Y,2,135000,Working,Higher education,Married,House / apartment,-13784,-1773,1,0,1,1,4,NO
5112867,F,N,N,0,157500,Working,Higher education,Single / not married,House / apartment,-16789,-738,1,1,1,0,1,NO
5112868,F,Y,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-21149,-2686,1,0,0,0,1,NO
5112869,M,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-8404,-923,1,0,1,1,2,NO
5112870,M,Y,Y,1,360000,Working,Secondary / secondary special,Married,House / apartment,-20998,-2932,1,0,1,0,3,NO
5112872,F,Y,Y,0,360000,Commercial associate,Higher education,Single / not married,House / apartment,-20929,-2046,1,0,0,1,1,NO
5112873,F,Y,Y,0,143100,State servant,Higher education,Married,House / apartment,-18400,-10052,1,0,0,1,2,NO
5112874,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-16503,-2051,1,0,0,0,2,NO
5112877,M,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-12039,-1773,1,1,0,0,3,NO
5112878,F,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18852,-1194,1,0,0,0,1,NO
5112879,M,Y,N,2,247500,Working,Secondary / secondary special,Married,House / apartment,-16555,-5395,1,0,0,0,4,NO
5112881,F,N,Y,0,166500,Pensioner,Secondary / secondary special,Married,House / apartment,-21902,365243,1,0,0,1,2,NO
5112882,F,N,Y,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17657,-3330,1,0,0,0,2,NO
5112883,F,N,Y,0,360000,Working,Higher education,Married,House / apartment,-13770,-6372,1,0,0,0,2,NO
5112884,F,N,Y,0,292500,Pensioner,Secondary / secondary special,Separated,House / apartment,-23672,365243,1,0,0,0,1,NO
5112885,F,N,Y,0,87750,Working,Secondary / secondary special,Married,House / apartment,-19855,-893,1,0,0,0,2,NO
5112886,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-22629,365243,1,0,1,0,2,NO
5112887,M,Y,N,0,315000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11615,-2018,1,0,0,0,2,NO
5112888,F,N,Y,0,126000,Commercial associate,Higher education,Civil marriage,With parents,-10959,-1073,1,1,1,1,2,NO
5112889,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19366,-432,1,0,0,0,2,NO
5112895,F,N,Y,2,157500,State servant,Secondary / secondary special,Married,House / apartment,-13854,-409,1,0,0,0,4,NO
5112896,F,N,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,-14976,-4212,1,0,0,0,4,NO
5112897,F,Y,Y,1,382500,Working,Secondary / secondary special,Married,House / apartment,-14317,-2751,1,0,0,0,3,NO
5112898,M,Y,Y,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-22020,365243,1,0,1,0,2,NO
5112899,F,N,Y,0,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17551,-1196,1,0,0,0,2,NO
5112902,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-16545,-2230,1,0,0,0,2,NO
5112903,M,N,N,1,202500,State servant,Secondary / secondary special,Married,House / apartment,-13559,-4846,1,0,0,0,3,NO
5112905,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-22895,-15713,1,0,0,0,2,NO
5112907,M,N,Y,2,292500,Working,Secondary / secondary special,Married,House / apartment,-12580,-647,1,0,0,1,4,NO
5112908,F,Y,N,0,360000,Working,Higher education,Married,House / apartment,-15596,-463,1,0,0,1,2,NO
5112909,F,N,Y,0,247500,Working,Higher education,Married,House / apartment,-18265,-2112,1,0,1,1,2,NO
5112910,M,Y,N,0,157500,State servant,Secondary / secondary special,Married,House / apartment,-12844,-1198,1,1,1,0,2,NO
5112911,M,N,Y,0,351000,Commercial associate,Higher education,Married,House / apartment,-12167,-801,1,0,1,1,2,NO
5112912,F,N,Y,0,292500,State servant,Higher education,Married,House / apartment,-18309,-11332,1,1,0,0,2,NO
5112915,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13997,-677,1,0,1,0,3,NO
5112916,F,Y,N,2,135000,State servant,Secondary / secondary special,Married,House / apartment,-14227,-2199,1,0,0,0,4,NO
5112917,F,N,Y,0,337500,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21407,-3877,1,1,0,0,1,NO
5112919,M,Y,Y,2,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13838,-799,1,0,0,1,4,NO
5112920,M,Y,Y,3,256500,Working,Secondary / secondary special,Married,House / apartment,-13084,-1561,1,0,0,1,5,NO
5112921,F,Y,Y,1,202500,Working,Higher education,Married,House / apartment,-14449,-4605,1,0,0,0,3,NO
5112923,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-20679,365243,1,0,0,0,2,NO
5112924,F,Y,Y,0,450000,Working,Higher education,Married,House / apartment,-17757,-5095,1,0,1,0,2,NO
5112926,F,N,Y,0,315000,State servant,Secondary / secondary special,Married,House / apartment,-19332,-3022,1,0,0,0,2,NO
5112928,M,Y,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-10735,-3416,1,0,0,0,1,NO
5112931,F,Y,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,-19444,-1315,1,0,1,0,2,NO
5112932,M,Y,N,2,261000,Working,Secondary / secondary special,Married,House / apartment,-15921,-1650,1,0,0,0,4,NO
5112933,M,Y,Y,0,540000,Working,Secondary / secondary special,Civil marriage,House / apartment,-19390,-2899,1,0,0,0,2,NO
5112935,M,N,Y,0,211500,Commercial associate,Higher education,Married,House / apartment,-23248,-5576,1,1,0,0,2,NO
5112937,M,Y,Y,0,405000,Working,Secondary / secondary special,Separated,House / apartment,-21280,-949,1,0,0,1,1,NO
5112938,F,N,Y,1,135000,Working,Secondary / secondary special,Separated,House / apartment,-11629,-1102,1,0,0,0,2,NO
5112940,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-8746,-1193,1,1,0,0,2,NO
5112941,M,Y,Y,1,270000,Working,Higher education,Married,House / apartment,-13708,-97,1,0,0,0,3,NO
5112942,F,Y,Y,1,270000,Working,Secondary / secondary special,Separated,House / apartment,-16069,-768,1,0,0,0,2,NO
5112946,F,N,Y,0,157500,Pensioner,Higher education,Married,House / apartment,-20963,365243,1,0,0,0,2,NO
5112947,M,N,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,-16834,-3269,1,1,1,1,2,NO
5112948,M,Y,Y,1,1125000,Working,Higher education,Married,House / apartment,-16616,-1624,1,0,0,0,3,NO
5112949,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22414,365243,1,0,0,0,1,NO
5112950,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Separated,Municipal apartment,-21936,365243,1,0,0,0,1,NO
5112952,M,Y,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-18295,365243,1,0,1,0,2,NO
5112953,F,Y,Y,0,90000,Pensioner,Higher education,Married,House / apartment,-24805,365243,1,0,0,0,2,NO
5112954,M,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20910,-616,1,0,0,1,2,NO
5112955,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-24220,365243,1,0,0,0,2,NO
5112957,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-13427,-2686,1,0,0,0,2,NO
5112959,F,N,N,2,90000,Working,Secondary / secondary special,Married,House / apartment,-11928,-312,1,0,0,1,4,NO
5112960,M,Y,Y,0,382500,Working,Higher education,Married,House / apartment,-10755,-3352,1,0,0,0,2,NO
5112961,M,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-12443,-1618,1,0,0,0,3,NO
5112962,F,N,Y,1,67500,Working,Secondary / secondary special,Single / not married,House / apartment,-13156,-1192,1,0,0,0,2,NO
5112963,F,Y,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,-11884,-1161,1,0,0,0,4,NO
5112964,F,N,N,0,135000,Working,Higher education,Single / not married,House / apartment,-13408,-5697,1,0,1,0,1,NO
5112965,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21657,365243,1,0,0,0,2,NO
5112966,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-18805,-10688,1,0,1,0,2,NO
5112967,M,N,N,0,382500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15274,365243,1,0,0,0,1,NO
5112968,M,Y,N,0,315000,Working,Secondary / secondary special,Married,House / apartment,-14998,-4663,1,1,1,0,2,NO
5112969,F,N,N,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-18551,-5150,1,1,1,0,2,NO
5112972,F,N,N,0,108000,State servant,Secondary / secondary special,Married,House / apartment,-18235,-10629,1,1,0,0,2,NO
